,"('k9a 0',)","('k9a 1',)","('k9a 2',)","('k9a 3',)","('k9a 4',)",k9a 0_pred,k9a 1_pred,k9a 2_pred,k9a 3_pred,k9a 4_pred
6452,0.8102,0.1704,0.018,0.0013,0.0001,0.8085402,0.17135897,0.0,0.0,0.0
6453,0.8102,0.1704,0.018,0.0013,0.0001,0.80665255,0.17356853,0.021268591,0.0,0.0
6454,0.8102,0.1704,0.018,0.0013,0.0001,0.80670565,0.17366633,0.021712426,0.0,0.0
6455,0.9769,0.0228,0.0003,0.0,0.0,0.8085696,0.17270479,0.0,0.0,0.0
6456,0.8102,0.1704,0.018,0.0013,0.0001,0.81194687,0.16867611,0.0,0.0,0.0
6457,0.9769,0.0228,0.0003,0.0,0.0,0.98249894,0.018799648,0.0,0.0,0.0
6458,0.8102,0.1704,0.018,0.0013,0.0001,0.8098497,0.17038205,0.0,0.0,0.0
6459,0.8102,0.1704,0.018,0.0013,0.0001,0.8094742,0.17085098,0.0,0.0,0.0
6460,0.8102,0.1704,0.018,0.0013,0.0001,0.8320788,0.14822182,0.0,0.0,0.0
6461,0.9769,0.0228,0.0003,0.0,0.0,0.974201,0.026270926,0.0,0.0,0.0
6462,0.8102,0.1704,0.018,0.0013,0.0001,0.80988985,0.17125264,0.019063357,0.0,0.0
6463,0.9769,0.0228,0.0003,0.0,0.0,0.97196805,0.028816894,0.0,0.0,0.0
6464,0.9769,0.0228,0.0003,0.0,0.0,0.9825955,0.01871857,0.0,0.0,0.0
6465,0.9769,0.0228,0.0003,0.0,0.0,0.9713402,0.028234392,0.0,0.0,0.0
6466,0.8102,0.1704,0.018,0.0013,0.0001,0.80712324,0.173921,0.0,0.0,0.0
6467,0.9769,0.0228,0.0003,0.0,0.0,0.9716466,0.028347626,0.0,0.0,0.0
6468,0.8102,0.1704,0.018,0.0013,0.0001,0.8111907,0.16975287,0.018381704,0.0,0.0
6469,0.8102,0.1704,0.018,0.0013,0.0001,0.8523009,0.1330756,0.0,0.0,0.0
6470,0.9769,0.0228,0.0003,0.0,0.0,0.9696458,0.030115306,0.0,0.0,0.0
6471,0.8102,0.1704,0.018,0.0013,0.0001,0.9366515,0.059838995,0.0,0.0,0.0
6472,0.9769,0.0228,0.0003,0.0,0.0,0.97598195,0.023566484,0.0,0.0,0.0
6473,0.9769,0.0228,0.0003,0.0,0.0,0.94231766,0.053557485,0.0,0.0,0.0
6474,0.9769,0.0228,0.0003,0.0,0.0,0.809775,0.16777089,0.0,0.0,0.0
6475,0.8102,0.1704,0.018,0.0013,0.0001,0.8098574,0.17044066,0.0,0.0,0.0
6476,0.9769,0.0228,0.0003,0.0,0.0,0.9774513,0.021612093,0.0,0.0,0.0
6477,0.8102,0.1704,0.018,0.0013,0.0001,0.81252044,0.17112423,0.0,0.0014276728,0.0
6478,0.8102,0.1704,0.018,0.0013,0.0001,0.80590695,0.17387661,0.022260897,0.0,0.0
6479,0.9769,0.0228,0.0003,0.0,0.0,0.97311884,0.02644299,0.0,0.0,0.0
6480,0.8102,0.1704,0.018,0.0013,0.0001,0.8202663,0.16144475,0.0,0.0,0.0
6481,0.9769,0.0228,0.0003,0.0,0.0,0.98376936,0.017619565,0.0,0.0,0.0
6482,0.8102,0.1704,0.018,0.0013,0.0001,0.8110164,0.16959506,0.0,0.0,0.0
6483,0.9769,0.0228,0.0003,0.0,0.0,0.9744861,0.02700314,0.0,0.0,0.0
6484,0.9769,0.0228,0.0003,0.0,0.0,0.9784802,0.022467643,0.0,0.0,0.0
6485,0.9769,0.0228,0.0003,0.0,0.0,0.9766177,0.022775516,0.0,0.0,0.0
6486,0.9769,0.0228,0.0003,0.0,0.0,0.9693726,0.031004742,0.0,0.0,0.0
6487,0.8102,0.1704,0.018,0.0013,0.0001,0.88678473,0.10225166,0.0,0.0,0.0
6488,0.9769,0.0228,0.0003,0.0,0.0,0.9765535,0.024085775,0.0,0.0,0.0
6489,0.8102,0.1704,0.018,0.0013,0.0001,0.81127214,0.16887373,0.0,0.0,0.0
6490,0.9769,0.0228,0.0003,0.0,0.0,0.9823562,0.01892364,0.0,0.0,0.0
6491,0.8102,0.1704,0.018,0.0013,0.0001,0.81043386,0.16997507,0.0,0.0,0.0
6492,0.8102,0.1704,0.018,0.0013,0.0001,0.8077897,0.16849089,0.0,0.0,0.0
6493,0.9769,0.0228,0.0003,0.0,0.0,0.98046637,0.02077812,0.0,0.0,0.0
6494,0.9769,0.0228,0.0003,0.0,0.0,0.9668084,0.032388374,0.0,0.0,0.0
6495,0.9769,0.0228,0.0003,0.0,0.0,0.9728976,0.027583495,0.0,0.0,0.0
6496,0.8102,0.1704,0.018,0.0013,0.0001,0.8097116,0.17056283,0.0,0.0,0.0
6497,0.9769,0.0228,0.0003,0.0,0.0,0.97912556,0.020922765,0.0,0.0,0.0
6498,0.8102,0.1704,0.018,0.0013,0.0001,0.8109991,0.16945633,0.0,0.0,0.0
6499,0.9769,0.0228,0.0003,0.0,0.0,0.979166,0.021848157,0.0,0.0,0.0
6500,0.8102,0.1704,0.018,0.0013,0.0001,0.8115556,0.16887254,0.0,0.0,0.0
6501,0.9769,0.0228,0.0003,0.0,0.0,0.97734296,0.021624178,0.0,0.0,0.0
6502,0.9769,0.0228,0.0003,0.0,0.0,0.9591963,0.040418282,0.0,0.0,0.0
6503,0.8102,0.1704,0.018,0.0013,0.0001,0.80642503,0.17298694,0.019552682,0.0,0.0
6504,0.8102,0.1704,0.018,0.0013,0.0001,0.8046169,0.17497687,0.022100236,0.0,0.0
6505,0.8102,0.1704,0.018,0.0013,0.0001,0.81089544,0.16955385,0.0,0.0,0.0
6506,0.8102,0.1704,0.018,0.0013,0.0001,0.88139486,0.10726302,0.0,0.0,0.0
6507,0.8102,0.1704,0.018,0.0013,0.0001,0.90314233,0.09038173,0.0,0.0,0.0
6508,0.8102,0.1704,0.018,0.0013,0.0001,0.94579077,0.050822392,0.0,0.0,0.0
6509,0.8102,0.1704,0.018,0.0013,0.0001,0.808414,0.17317228,0.021489564,0.0,0.0
6510,0.8102,0.1704,0.018,0.0013,0.0001,0.806159,0.17405777,0.02194659,0.0,0.0
6511,0.9769,0.0228,0.0003,0.0,0.0,0.97443855,0.02529873,0.0,0.0,0.0
6512,0.9769,0.0228,0.0003,0.0,0.0,0.96682346,0.032345295,0.0,0.0,0.0
6513,0.8102,0.1704,0.018,0.0013,0.0001,0.8116414,0.16840538,0.0,0.0,0.0
6514,0.8102,0.1704,0.018,0.0013,0.0001,0.81024486,0.17008486,0.0,0.0,0.0
6515,0.8102,0.1704,0.018,0.0013,0.0001,0.80750126,0.17354551,0.0,0.0,0.0
6516,0.8102,0.1704,0.018,0.0013,0.0001,0.80831516,0.1718449,0.0,0.0,0.0
6517,0.8102,0.1704,0.018,0.0013,0.0001,0.81576395,0.16534819,0.0,0.0,0.0
6518,0.8102,0.1704,0.018,0.0013,0.0001,0.8049161,0.17499503,0.02298927,0.0,0.0
6519,0.8102,0.1704,0.018,0.0013,0.0001,0.80364543,0.17631282,0.0,0.0,0.0
6520,0.9769,0.0228,0.0003,0.0,0.0,0.9800107,0.021148458,0.0,0.0,0.0
6521,0.9769,0.0228,0.0003,0.0,0.0,0.9775723,0.023237616,0.0,0.0,0.0
6522,0.8102,0.1704,0.018,0.0013,0.0001,0.8093914,0.17085588,0.0,0.0,0.0
6523,0.8102,0.1704,0.018,0.0013,0.0001,0.8063762,0.17462412,0.0,0.0,0.0
6524,0.9769,0.0228,0.0003,0.0,0.0,0.9788133,0.020801455,0.0,0.0,0.0
6525,0.9769,0.0228,0.0003,0.0,0.0,0.88760746,0.1017553,0.0,0.0,0.0
6526,0.8102,0.1704,0.018,0.0013,0.0001,0.8065474,0.17347547,0.021090772,0.0,0.0
6527,0.8102,0.1704,0.018,0.0013,0.0001,0.95610535,0.04183151,0.0,0.0,0.0
6528,0.9769,0.0228,0.0003,0.0,0.0,0.96716654,0.03140524,0.0,0.0,0.0
6529,0.8102,0.1704,0.018,0.0013,0.0001,0.8059633,0.17408597,0.02167349,0.0,0.0
6530,0.9769,0.0228,0.0003,0.0,0.0,0.96603,0.031371057,0.0,0.0,0.0
6531,0.9769,0.0228,0.0003,0.0,0.0,0.97969484,0.02199985,0.0,0.0,0.0
6532,0.8102,0.1704,0.018,0.0013,0.0001,0.80681026,0.17419901,0.0,0.0,0.0
6533,0.9769,0.0228,0.0003,0.0,0.0,0.96619934,0.03322269,0.0,0.0,0.0
6534,0.9769,0.0228,0.0003,0.0,0.0,0.9684251,0.032490805,0.0,0.0,0.0
6535,0.8102,0.1704,0.018,0.0013,0.0001,0.8118232,0.16878678,0.0,0.0,0.0
6536,0.9769,0.0228,0.0003,0.0,0.0,0.98421603,0.017153949,0.0,0.0,0.0
6537,0.8102,0.1704,0.018,0.0013,0.0001,0.81620705,0.1670981,0.0,0.0,0.0
6538,0.9769,0.0228,0.0003,0.0,0.0,0.980477,0.020785287,0.0,0.0,0.0
6539,0.8102,0.1704,0.018,0.0013,0.0001,0.8104531,0.17053369,0.0,0.0,0.0
6540,0.8102,0.1704,0.018,0.0013,0.0001,0.8098554,0.17046303,0.0,0.0,0.0
6541,0.9769,0.0228,0.0003,0.0,0.0,0.9732145,0.0266255,0.0,0.0,0.0
6542,0.9769,0.0228,0.0003,0.0,0.0,0.9705276,0.028512195,0.0,0.0,0.0
6543,0.8102,0.1704,0.018,0.0013,0.0001,0.8057002,0.17508882,0.0,0.0,0.0
6544,0.8102,0.1704,0.018,0.0013,0.0001,0.8088395,0.17153637,0.0,0.0,0.0
6545,0.8102,0.1704,0.018,0.0013,0.0001,0.807284,0.1737164,0.0,0.0,0.0
6546,0.9769,0.0228,0.0003,0.0,0.0,0.97674143,0.023860484,0.0,0.0,0.0
6547,0.8102,0.1704,0.018,0.0013,0.0001,0.8108908,0.16861546,0.0,0.0,0.0
6548,0.9769,0.0228,0.0003,0.0,0.0,0.98046637,0.02077812,0.0,0.0,0.0
6549,0.9769,0.0228,0.0003,0.0,0.0,0.98042995,0.020775959,0.0,0.0,0.0
6550,0.9769,0.0228,0.0003,0.0,0.0,0.9721346,0.029708877,0.0,0.0,0.0
6551,0.9769,0.0228,0.0003,0.0,0.0,0.9792867,0.020699397,0.0,0.0,0.0
6552,0.8102,0.1704,0.018,0.0013,0.0001,0.8100016,0.17032519,0.0,0.0,0.0
6553,0.9769,0.0228,0.0003,0.0,0.0,0.963698,0.034981087,0.0,0.0,0.0
6554,0.8102,0.1704,0.018,0.0013,0.0001,0.8048831,0.17545827,0.0,0.0,0.0
6555,0.8102,0.1704,0.018,0.0013,0.0001,0.81208533,0.16852161,0.0,0.0,0.0
6556,0.9769,0.0228,0.0003,0.0,0.0,0.9817943,0.019328699,0.0,0.0,0.0
6557,0.9769,0.0228,0.0003,0.0,0.0,0.9794114,0.021639928,0.0,0.0,0.0
6558,0.9769,0.0228,0.0003,0.0,0.0,0.9748776,0.025857672,0.0,0.0,0.0
6559,0.8102,0.1704,0.018,0.0013,0.0001,0.80709875,0.17386755,0.0,0.0,0.0
6560,0.9769,0.0228,0.0003,0.0,0.0,0.96823585,0.03196402,0.0,0.0,0.0
6561,0.8102,0.1704,0.018,0.0013,0.0001,0.80704653,0.17330238,0.02138811,0.0,0.0
6562,0.9769,0.0228,0.0003,0.0,0.0,0.9745365,0.026249453,0.0,0.0,0.0
6563,0.8102,0.1704,0.018,0.0013,0.0001,0.9445708,0.05009608,0.0,0.0,0.0
6564,0.9769,0.0228,0.0003,0.0,0.0,0.9807615,0.020544425,0.0,0.0,0.0
6565,0.8102,0.1704,0.018,0.0013,0.0001,0.80371547,0.17623883,0.0,0.0,0.0
6566,0.9769,0.0228,0.0003,0.0,0.0,0.97338635,0.025479794,0.0,0.0,0.0
6567,0.9769,0.0228,0.0003,0.0,0.0,0.96705407,0.03201638,0.0,0.0,0.0
6568,0.8102,0.1704,0.018,0.0013,0.0001,0.81113297,0.1692423,0.0,0.0,0.0
6569,0.9769,0.0228,0.0003,0.0,0.0,0.9797028,0.020536691,0.0,0.0,0.0
6570,0.9769,0.0228,0.0003,0.0,0.0,0.974926,0.025638029,0.0,0.0,0.0
6571,0.8102,0.1704,0.018,0.0013,0.0001,0.81186265,0.17017445,0.0,0.0,0.0
6572,0.9769,0.0228,0.0003,0.0,0.0,0.9801795,0.021005273,0.0,0.0,0.0
6573,0.8102,0.1704,0.018,0.0013,0.0001,0.81040007,0.17007671,0.0,0.0,0.0
6574,0.9769,0.0228,0.0003,0.0,0.0,0.97999716,0.020944685,0.0,0.0,0.0
6575,0.9769,0.0228,0.0003,0.0,0.0,0.88830906,0.10081562,0.0,0.0,0.0
6576,0.8102,0.1704,0.018,0.0013,0.0001,0.8072504,0.17382142,0.02011438,0.0,0.0
6577,0.9769,0.0228,0.0003,0.0,0.0,0.9843342,0.017092615,0.0,0.0,0.0
6578,0.9769,0.0228,0.0003,0.0,0.0,0.8994689,0.09087913,0.0,0.0,0.0
6579,0.8102,0.1704,0.018,0.0013,0.0001,0.8118807,0.16812874,0.0,0.0,0.0
6580,0.9769,0.0228,0.0003,0.0,0.0,0.9821109,0.0190527,0.0,0.0,0.0
6581,0.9769,0.0228,0.0003,0.0,0.0,0.982024,0.019118756,0.0,0.0,0.0
6582,0.8102,0.1704,0.018,0.0013,0.0001,0.8074944,0.1734738,0.0,0.0,0.0
6583,0.9769,0.0228,0.0003,0.0,0.0,0.98403263,0.017303035,0.0,0.0,0.0
6584,0.8102,0.1704,0.018,0.0013,0.0001,0.885371,0.10383837,0.0,0.0,0.0
6585,0.9769,0.0228,0.0003,0.0,0.0,0.98098236,0.020324305,0.0,0.0,0.0
6586,0.8102,0.1704,0.018,0.0013,0.0001,0.8257013,0.15424943,0.0,0.0,0.0
6587,0.8102,0.1704,0.018,0.0013,0.0001,0.8062667,0.17314546,0.01969245,0.0,0.0
6588,0.8102,0.1704,0.018,0.0013,0.0001,0.8864202,0.10583564,0.0,0.0,0.0
6589,0.9769,0.0228,0.0003,0.0,0.0,0.9472538,0.049433127,0.0,0.0,0.0
6590,0.8102,0.1704,0.018,0.0013,0.0001,0.9269884,0.06555508,0.0,0.0,0.0
6591,0.8102,0.1704,0.018,0.0013,0.0001,0.81016463,0.17104776,0.0,0.0,0.0
6592,0.8102,0.1704,0.018,0.0013,0.0001,0.81173,0.1689415,0.0,0.0,0.0
6593,0.9769,0.0228,0.0003,0.0,0.0,0.9754445,0.024200141,0.0,0.0,0.0
6594,0.8102,0.1704,0.018,0.0013,0.0001,0.8076932,0.17370582,0.0,0.0,0.0
6595,0.9769,0.0228,0.0003,0.0,0.0,0.97238684,0.028645843,0.0,0.0,0.0
6596,0.8102,0.1704,0.018,0.0013,0.0001,0.8255362,0.15440305,0.0,0.0,0.0
6597,0.9769,0.0228,0.0003,0.0,0.0,0.9760823,0.023667991,0.0,0.0,0.0
6598,0.9769,0.0228,0.0003,0.0,0.0,0.9753635,0.023740962,0.0,0.0,0.0
6599,0.8102,0.1704,0.018,0.0013,0.0001,0.95393234,0.044097677,0.0,0.0,0.0
6600,0.8102,0.1704,0.018,0.0013,0.0001,0.89858454,0.094154686,0.0,0.0,0.0
6601,0.8102,0.1704,0.018,0.0013,0.0001,0.8099369,0.17038943,0.0,0.0,0.0
6602,0.8102,0.1704,0.018,0.0013,0.0001,0.8055158,0.17396225,0.020742472,0.0,0.0
6603,0.8102,0.1704,0.018,0.0013,0.0001,0.816317,0.16426457,0.0,0.0,0.0
6604,0.8102,0.1704,0.018,0.0013,0.0001,0.8699506,0.13206923,0.0,0.0,0.0
6605,0.9769,0.0228,0.0003,0.0,0.0,0.97345304,0.0267459,0.0,0.0,0.0
6606,0.8102,0.1704,0.018,0.0013,0.0001,0.80731726,0.17369252,0.0,0.0,0.0
6607,0.8102,0.1704,0.018,0.0013,0.0001,0.808539,0.1713609,0.0,0.0,0.0
6608,0.8102,0.1704,0.018,0.0013,0.0001,0.8122776,0.16781908,0.0,0.0,0.0
6609,0.9769,0.0228,0.0003,0.0,0.0,0.981023,0.020306438,0.0,0.0,0.0
6610,0.8102,0.1704,0.018,0.0013,0.0001,0.80998963,0.17209019,0.0,0.0016574301,0.0
6611,0.9769,0.0228,0.0003,0.0,0.0,0.9742916,0.026250243,0.0,0.0,0.0
6612,0.9769,0.0228,0.0003,0.0,0.0,0.97959536,0.02052863,0.0,0.0,0.0
6613,0.8102,0.1704,0.018,0.0013,0.0001,0.80598426,0.17418611,0.022226118,0.0,0.0
6614,0.8102,0.1704,0.018,0.0013,0.0001,0.8084674,0.1726018,0.0,0.0,0.0
6615,0.9769,0.0228,0.0003,0.0,0.0,0.9752036,0.02355279,0.0,0.0,0.0
6616,0.9769,0.0228,0.0003,0.0,0.0,0.9818583,0.019298479,0.0,0.0,0.0
6617,0.9769,0.0228,0.0003,0.0,0.0,0.94057435,0.05456546,0.0,0.0,0.0
6618,0.8102,0.1704,0.018,0.0013,0.0001,0.80547816,0.17477562,0.023090161,0.0,0.0
6619,0.8102,0.1704,0.018,0.0013,0.0001,0.80746084,0.1729401,0.020754084,0.0,0.0
6620,0.9769,0.0228,0.0003,0.0,0.0,0.9750546,0.023968756,0.0,0.0,0.0
6621,0.8102,0.1704,0.018,0.0013,0.0001,0.93669283,0.061817735,0.0,0.0,0.0
6622,0.8102,0.1704,0.018,0.0013,0.0001,0.8100778,0.17024237,0.0,0.0,0.0
6623,0.8102,0.1704,0.018,0.0013,0.0001,0.8097322,0.17055973,0.0,0.0,0.0
6624,0.9769,0.0228,0.0003,0.0,0.0,0.9745384,0.026015729,0.0,0.0,0.0
6625,0.9769,0.0228,0.0003,0.0,0.0,0.9822736,0.01813154,0.0,0.0,0.0
6626,0.8102,0.1704,0.018,0.0013,0.0001,0.81090796,0.16856468,0.0,0.0,0.0
6627,0.9769,0.0228,0.0003,0.0,0.0,0.9770725,0.022689551,0.0,0.0,0.0
6628,0.9769,0.0228,0.0003,0.0,0.0,0.97991806,0.021227017,0.0,0.0,0.0
6629,0.9769,0.0228,0.0003,0.0,0.0,0.97707194,0.022689685,0.0,0.0,0.0
6630,0.9769,0.0228,0.0003,0.0,0.0,0.9731309,0.026683897,0.0,0.0,0.0
6631,0.9769,0.0228,0.0003,0.0,0.0,0.94314396,0.0523998,0.0,0.0,0.0
6632,0.9769,0.0228,0.0003,0.0,0.0,0.96737236,0.03338453,0.0,0.0,0.0
6633,0.8102,0.1704,0.018,0.0013,0.0001,0.81223005,0.1685524,0.012761753,0.0,0.0
6634,0.8102,0.1704,0.018,0.0013,0.0001,0.81044644,0.16992162,0.0,0.0,0.0
6635,0.9769,0.0228,0.0003,0.0,0.0,0.97196376,0.02604644,0.0,0.0,0.0
6636,0.9769,0.0228,0.0003,0.0,0.0,0.9805901,0.02068986,0.0,0.0,0.0
6637,0.8102,0.1704,0.018,0.0013,0.0001,0.80741614,0.17354406,0.0,0.0,0.0
6638,0.8102,0.1704,0.018,0.0013,0.0001,0.81006354,0.17029665,0.0,0.0,0.0
6639,0.9769,0.0228,0.0003,0.0,0.0,0.9710863,0.029641181,0.0,0.0,0.0
6640,0.9769,0.0228,0.0003,0.0,0.0,0.9688116,0.03069079,0.0,0.0,0.0
6641,0.8102,0.1704,0.018,0.0013,0.0001,0.81103796,0.17020318,0.0,0.0,0.0
6642,0.8102,0.1704,0.018,0.0013,0.0001,0.8122364,0.16811894,0.0,0.0,0.0
6643,0.9769,0.0228,0.0003,0.0,0.0,0.97548056,0.02626358,0.0,0.0,0.0
6644,0.9769,0.0228,0.0003,0.0,0.0,0.9592125,0.0373448,0.0,0.0,0.0
6645,0.8102,0.1704,0.018,0.0013,0.0001,0.80535746,0.17446195,0.02209412,0.0,0.0
6646,0.8102,0.1704,0.018,0.0013,0.0001,0.80707383,0.17397799,0.0,0.0,0.0
6647,0.8102,0.1704,0.018,0.0013,0.0001,0.80646724,0.17347987,0.0216164,0.0,0.0
6648,0.8102,0.1704,0.018,0.0013,0.0001,0.8100371,0.17030968,0.0,0.0,0.0
6649,0.8102,0.1704,0.018,0.0013,0.0001,0.8095996,0.17103241,0.0,0.0,0.0
6650,0.9769,0.0228,0.0003,0.0,0.0,0.9798934,0.011318758,0.0,0.0,0.0
6651,0.9769,0.0228,0.0003,0.0,0.0,0.97636336,0.024717122,0.0,0.0,0.0
6652,0.8102,0.1704,0.018,0.0013,0.0001,0.81138146,0.16863091,0.0,0.0,0.0
6653,0.8102,0.1704,0.018,0.0013,0.0001,0.8100282,0.17140804,0.0,0.0,0.0
6654,0.8102,0.1704,0.018,0.0013,0.0001,0.80857205,0.17125186,0.0,0.0,0.0
6655,0.8102,0.1704,0.018,0.0013,0.0001,0.80935025,0.17178625,0.0,0.0,0.0
6656,0.8102,0.1704,0.018,0.0013,0.0001,0.81084317,0.16953674,0.0,0.0,0.0
6657,0.9769,0.0228,0.0003,0.0,0.0,0.8960596,0.09393697,0.0,0.0,0.0
6658,0.8102,0.1704,0.018,0.0013,0.0001,0.8075538,0.17343901,0.0,0.0,0.0
6659,0.8102,0.1704,0.018,0.0013,0.0001,0.8056254,0.1736634,0.020109713,0.0,0.0
6660,0.9769,0.0228,0.0003,0.0,0.0,0.975199,0.025367886,0.0,0.0,0.0
6661,0.8102,0.1704,0.018,0.0013,0.0001,0.8211955,0.15873845,0.00014548749,0.0,0.0
6662,0.8102,0.1704,0.018,0.0013,0.0001,0.8120428,0.16879936,0.0,0.0,0.0
6663,0.8102,0.1704,0.018,0.0013,0.0001,0.8052639,0.17482698,0.022943389,0.0,0.0
6664,0.9769,0.0228,0.0003,0.0,0.0,0.97960407,0.019996852,0.0,0.0,0.0
6665,0.8102,0.1704,0.018,0.0013,0.0001,0.80337155,0.1764996,0.0,0.0,0.0
6666,0.8102,0.1704,0.018,0.0013,0.0001,0.8149967,0.16628072,0.010321163,0.0,0.0
6667,0.9769,0.0228,0.0003,0.0,0.0,0.9732977,0.028341785,0.0,0.0,0.0
6668,0.9769,0.0228,0.0003,0.0,0.0,0.97930574,0.020615265,0.0,0.0,0.0
6669,0.9769,0.0228,0.0003,0.0,0.0,0.97757435,0.021554247,0.0,0.0,0.0
6670,0.9769,0.0228,0.0003,0.0,0.0,0.97981024,0.021301642,0.0,0.0,0.0
6671,0.8102,0.1704,0.018,0.0013,0.0001,0.81103384,0.1689156,0.0,0.0,0.0
6672,0.9769,0.0228,0.0003,0.0,0.0,0.98304224,0.018316254,0.0,0.0,0.0
6673,0.8102,0.1704,0.018,0.0013,0.0001,0.8030913,0.17676051,0.0,0.0,0.0
6674,0.9769,0.0228,0.0003,0.0,0.0,0.9764856,0.025010318,0.0,0.0,0.0
6675,0.8102,0.1704,0.018,0.0013,0.0001,0.8209456,0.16278835,0.011704948,0.0,0.0
6676,0.8102,0.1704,0.018,0.0013,0.0001,0.80588347,0.17355406,0.020173516,0.0,0.0
6677,0.8102,0.1704,0.018,0.0013,0.0001,0.81031716,0.17005594,0.0,0.0,0.0
6678,0.9769,0.0228,0.0003,0.0,0.0,0.9757853,0.02475278,0.0,0.0,0.0
6679,0.8102,0.1704,0.018,0.0013,0.0001,0.81265897,0.16941361,0.0,0.00070202723,0.0
6680,0.9769,0.0228,0.0003,0.0,0.0,0.97356814,0.024802953,0.0,0.0,0.0
6681,0.8102,0.1704,0.018,0.0013,0.0001,0.80808055,0.17302789,0.020672012,0.0,0.0
6682,0.9769,0.0228,0.0003,0.0,0.0,0.9759486,0.02461426,0.0,0.0,0.0
6683,0.9769,0.0228,0.0003,0.0,0.0,0.979119,0.021113634,0.0,0.0,0.0
6684,0.9769,0.0228,0.0003,0.0,0.0,0.9746647,0.025238305,0.0,0.0,0.0
6685,0.9769,0.0228,0.0003,0.0,0.0,0.97412366,0.026376039,0.0,0.0,0.0
6686,0.9769,0.0228,0.0003,0.0,0.0,0.9741404,0.026566893,0.0,0.0,0.0
6687,0.9769,0.0228,0.0003,0.0,0.0,0.9524201,0.047507405,0.0,0.0,0.0
6688,0.9769,0.0228,0.0003,0.0,0.0,0.97371125,0.026532114,0.0,0.0,0.0
6689,0.8102,0.1704,0.018,0.0013,0.0001,0.80820054,0.17272736,0.019544736,0.0,0.0
6690,0.8102,0.1704,0.018,0.0013,0.0001,0.81089324,0.16955669,0.0,0.0,0.0
6691,0.8102,0.1704,0.018,0.0013,0.0001,0.80590564,0.17487802,0.0,0.0,0.0
6692,0.8102,0.1704,0.018,0.0013,0.0001,0.8110492,0.16909555,0.0,0.0,0.0
6693,0.8102,0.1704,0.018,0.0013,0.0001,0.810842,0.16953796,0.0,0.0,0.0
6694,0.9769,0.0228,0.0003,0.0,0.0,0.97550106,0.025099248,0.0,0.0,0.0
6695,0.8102,0.1704,0.018,0.0013,0.0001,0.8115848,0.16910733,0.0,0.0,0.0
6696,0.9769,0.0228,0.0003,0.0,0.0,0.81356335,0.17014936,0.0175061,0.0,0.0
6697,0.9769,0.0228,0.0003,0.0,0.0,0.9743253,0.026011407,0.0,0.0,0.0
6698,0.8102,0.1704,0.018,0.0013,0.0001,0.81048834,0.1684883,0.012578376,0.0,0.0
6699,0.9769,0.0228,0.0003,0.0,0.0,0.9758024,0.024658486,0.0,0.0,0.0
6700,0.9769,0.0228,0.0003,0.0,0.0,0.95749325,0.040524736,0.0,0.0,0.0
6701,0.9769,0.0228,0.0003,0.0,0.0,0.98213995,0.019057646,0.0,0.0,0.0
6702,0.8102,0.1704,0.018,0.0013,0.0001,0.806071,0.17316297,0.019293252,0.0,0.0
6703,0.9769,0.0228,0.0003,0.0,0.0,0.9719317,0.028321251,0.0,0.0,0.0
6704,0.9769,0.0228,0.0003,0.0,0.0,0.9727578,0.027324244,0.0,0.0,0.0
6705,0.8102,0.1704,0.018,0.0013,0.0001,0.81183815,0.16892982,0.0,0.0,0.0
6706,0.9769,0.0228,0.0003,0.0,0.0,0.97021455,0.03125809,0.0,0.0,0.0
6707,0.9769,0.0228,0.0003,0.0,0.0,0.9659914,0.033038065,0.0,0.0,0.0
6708,0.8102,0.1704,0.018,0.0013,0.0001,0.8116042,0.16886477,0.0,0.0,0.0
6709,0.9769,0.0228,0.0003,0.0,0.0,0.9744507,0.025905102,0.0,0.0,0.0
6710,0.8102,0.1704,0.018,0.0013,0.0001,0.81876814,0.16155514,0.0043891,0.0,0.0
6711,0.9769,0.0228,0.0003,0.0,0.0,0.9822642,0.018998727,0.0,0.0,0.0
6712,0.9769,0.0228,0.0003,0.0,0.0,0.9729309,0.027429119,0.0,0.0,0.0
6713,0.8102,0.1704,0.018,0.0013,0.0001,0.8100717,0.17026287,0.0,0.0,0.0
6714,0.9769,0.0228,0.0003,0.0,0.0,0.9792689,0.021814167,0.0,0.0,0.0
6715,0.8102,0.1704,0.018,0.0013,0.0001,0.8082644,0.173079,0.019987982,0.0,0.0
6716,0.9769,0.0228,0.0003,0.0,0.0,0.9764551,0.02414009,0.0,0.0,0.0
6717,0.9769,0.0228,0.0003,0.0,0.0,0.96767676,0.033377826,0.0,0.0,0.0
6718,0.9769,0.0228,0.0003,0.0,0.0,0.9772637,0.021866962,0.0,0.0,0.0
6719,0.8102,0.1704,0.018,0.0013,0.0001,0.8102528,0.17017467,0.0,0.0,0.0
6720,0.8102,0.1704,0.018,0.0013,0.0001,0.8064053,0.1739322,0.021944106,0.0,0.0
6721,0.9769,0.0228,0.0003,0.0,0.0,0.9696004,0.027461797,0.0,0.0,0.0
6722,0.8102,0.1704,0.018,0.0013,0.0001,0.80738246,0.17339648,0.020792417,0.0,0.0
6723,0.8102,0.1704,0.018,0.0013,0.0001,0.8103767,0.16998483,0.0,0.0,0.0
6724,0.9769,0.0228,0.0003,0.0,0.0,0.98265153,0.018550813,0.0,0.0,0.0
6725,0.9769,0.0228,0.0003,0.0,0.0,0.98158157,0.019435689,0.0,0.0,0.0
