,"('k6a 0',)","('k6a 1',)","('k6a 2',)","('k6a 3',)","('k6a 4',)",k6a 0_pred,k6a 1_pred,k6a 2_pred,k6a 3_pred,k6a 4_pred
6797,0.9307,0.0669,0.0024,0.0001,0.0,0.9387454,0.06223795,0.0,0.0,0.0
6798,0.5232,0.3386,0.1098,0.0239,0.004,0.52562,0.3355414,0.11209237,0.0,0.0
6799,0.5232,0.3386,0.1098,0.0239,0.004,0.52238023,0.33851907,0.110002674,0.0,0.0
6800,0.5232,0.3386,0.1098,0.0239,0.004,0.52922773,0.33690733,0.10541302,0.0,0.0
6801,0.5232,0.3386,0.1098,0.0239,0.004,0.5252192,0.33719262,0.110638425,0.0,0.0
6802,0.5232,0.3386,0.1098,0.0239,0.004,0.52550995,0.3355897,0.10948783,0.0,0.0
6803,0.9307,0.0669,0.0024,0.0001,0.0,0.9321412,0.06633799,0.0,0.0,0.0
6804,0.9307,0.0669,0.0024,0.0001,0.0,0.93948877,0.061396435,0.0,0.0,0.0
6805,0.9307,0.0669,0.0024,0.0001,0.0,0.92920935,0.067346364,0.0,0.0,0.0
6806,0.5232,0.3386,0.1098,0.0239,0.004,0.5244709,0.33786535,0.11072271,0.0,0.0
6807,0.9307,0.0669,0.0024,0.0001,0.0,0.930014,0.06551415,0.0,0.0,0.0
6808,0.5232,0.3386,0.1098,0.0239,0.004,0.5222256,0.33850554,0.11136341,0.0,0.0
6809,0.5232,0.3386,0.1098,0.0239,0.004,0.5231623,0.33875504,0.11076593,0.0,0.0
6810,0.9307,0.0669,0.0024,0.0001,0.0,0.9312876,0.06685817,0.00242313,0.0,0.0
6811,0.9307,0.0669,0.0024,0.0001,0.0,0.9270446,0.068657026,0.0,0.0,0.0
6812,0.5232,0.3386,0.1098,0.0239,0.004,0.52505153,0.33733812,0.11123677,0.0,0.0
6813,0.5232,0.3386,0.1098,0.0239,0.004,0.52520216,0.3367284,0.10974833,0.0,0.0
6814,0.9307,0.0669,0.0024,0.0001,0.0,0.9291218,0.06836195,0.0,0.0,0.0
6815,0.5232,0.3386,0.1098,0.0239,0.004,0.52251,0.33847418,0.1119913,0.0,0.0
6816,0.5232,0.3386,0.1098,0.0239,0.004,0.5229067,0.33857015,0.11088189,0.0,0.0
6817,0.9307,0.0669,0.0024,0.0001,0.0,0.93138283,0.06664358,0.0,0.0,0.0
6818,0.5232,0.3386,0.1098,0.0239,0.004,0.52574253,0.33674702,0.11110982,0.0,0.0
6819,0.9307,0.0669,0.0024,0.0001,0.0,0.9302094,0.06675353,0.0,0.0,0.0
6820,0.5232,0.3386,0.1098,0.0239,0.004,0.5227059,0.33874524,0.10957411,0.0,0.0
6821,0.5232,0.3386,0.1098,0.0239,0.004,0.5232876,0.33793205,0.10992991,0.0,0.0
6822,0.9307,0.0669,0.0024,0.0001,0.0,0.9291819,0.06716113,0.00286768,0.0,0.0
6823,0.5232,0.3386,0.1098,0.0239,0.004,0.52465904,0.33598313,0.11163944,0.0,0.0
6824,0.9307,0.0669,0.0024,0.0001,0.0,0.9399152,0.061028466,0.0,0.0,0.0
6825,0.9307,0.0669,0.0024,0.0001,0.0,0.93934125,0.0616921,0.0,0.0,0.0
6826,0.9307,0.0669,0.0024,0.0001,0.0,0.9290982,0.06720062,0.0,0.0,0.0
6827,0.9307,0.0669,0.0024,0.0001,0.0,0.9316562,0.06675445,0.0023091957,0.0,0.0
6828,0.5232,0.3386,0.1098,0.0239,0.004,0.5232102,0.33698562,0.109727085,0.0,0.0
6829,0.5232,0.3386,0.1098,0.0239,0.004,0.52437514,0.33667746,0.110264234,0.0,0.0
6830,0.9307,0.0669,0.0024,0.0001,0.0,0.9294636,0.06402362,0.0,0.0,0.0
6831,0.9307,0.0669,0.0024,0.0001,0.0,0.9312916,0.066821426,0.0,0.0,0.0
6832,0.9307,0.0669,0.0024,0.0001,0.0,0.9296461,0.07014415,0.0,0.0,0.0
6833,0.5232,0.3386,0.1098,0.0239,0.004,0.52541184,0.33698896,0.11063394,0.0,0.0
6834,0.5232,0.3386,0.1098,0.0239,0.004,0.52278394,0.33835176,0.10988794,0.0,0.0
6835,0.5232,0.3386,0.1098,0.0239,0.004,0.5247769,0.33640856,0.11032509,0.0,0.0
6836,0.9307,0.0669,0.0024,0.0001,0.0,0.93159187,0.06666684,0.0,0.0,0.0
6837,0.9307,0.0669,0.0024,0.0001,0.0,0.9402998,0.06056368,0.0,0.0,0.0
6838,0.9307,0.0669,0.0024,0.0001,0.0,0.9346621,0.06259373,0.0,0.0,0.0
6839,0.5232,0.3386,0.1098,0.0239,0.004,0.5224415,0.33861017,0.11093173,0.0,0.0
6840,0.9307,0.0669,0.0024,0.0001,0.0,0.9315294,0.06673604,0.0,0.0,0.0
6841,0.9307,0.0669,0.0024,0.0001,0.0,0.93471205,0.06256338,0.0,0.0,0.0
6842,0.5232,0.3386,0.1098,0.0239,0.004,0.52478606,0.33723623,0.110630736,0.0,0.0
6843,0.9307,0.0669,0.0024,0.0001,0.0,0.9273582,0.06767617,0.0,0.0,0.0
6844,0.9307,0.0669,0.0024,0.0001,0.0,0.93001187,0.06721686,0.0,0.0,0.0
6845,0.5232,0.3386,0.1098,0.0239,0.004,0.5233587,0.33877957,0.10884954,0.0,0.0
6846,0.9307,0.0669,0.0024,0.0001,0.0,0.9317132,0.06653021,0.0,0.0,0.0
6847,0.9307,0.0669,0.0024,0.0001,0.0,0.93459094,0.06522377,0.0,0.0,0.0
6848,0.5232,0.3386,0.1098,0.0239,0.004,0.52201813,0.33869895,0.11145691,0.0,0.0
6849,0.5232,0.3386,0.1098,0.0239,0.004,0.52428263,0.33667594,0.11041353,0.0,0.0
6850,0.5232,0.3386,0.1098,0.0239,0.004,0.5227972,0.33735114,0.11001518,0.0,0.0
6851,0.5232,0.3386,0.1098,0.0239,0.004,0.52325577,0.3396296,0.11077883,0.0,0.0
6852,0.9307,0.0669,0.0024,0.0001,0.0,0.9322521,0.066308275,0.0020222235,0.0,0.0
6853,0.5232,0.3386,0.1098,0.0239,0.004,0.5218153,0.33882385,0.11165286,0.0,0.0
6854,0.9307,0.0669,0.0024,0.0001,0.0,0.9297214,0.06678161,0.0,0.0,0.0
6855,0.9307,0.0669,0.0024,0.0001,0.0,0.9391789,0.061825708,0.0,0.0,0.0
6856,0.5232,0.3386,0.1098,0.0239,0.004,0.5251564,0.33706507,0.110725954,0.0,0.0
6857,0.9307,0.0669,0.0024,0.0001,0.0,0.9395307,0.06135335,0.0,0.0,0.0
6858,0.9307,0.0669,0.0024,0.0001,0.0,0.92871475,0.06754495,0.0,0.0,0.0
6859,0.5232,0.3386,0.1098,0.0239,0.004,0.5229147,0.3387721,0.10982176,0.0,0.0
6860,0.9307,0.0669,0.0024,0.0001,0.0,0.9314681,0.06669843,0.002308922,0.0,0.0
6861,0.5232,0.3386,0.1098,0.0239,0.004,0.52228147,0.33848423,0.11145083,0.0,0.0
6862,0.5232,0.3386,0.1098,0.0239,0.004,0.5232373,0.3369717,0.1108614,0.0,0.0
6863,0.9307,0.0669,0.0024,0.0001,0.0,0.9282382,0.06625239,0.0,0.0,0.0
6864,0.9307,0.0669,0.0024,0.0001,0.0,0.9269317,0.067720845,0.0,0.0,0.0
6865,0.5232,0.3386,0.1098,0.0239,0.004,0.5218345,0.33891526,0.10941099,0.0,0.0
6866,0.5232,0.3386,0.1098,0.0239,0.004,0.52481097,0.33660373,0.11002919,0.0,0.0
6867,0.9307,0.0669,0.0024,0.0001,0.0,0.9270957,0.06932912,0.0,0.0,0.0
6868,0.9307,0.0669,0.0024,0.0001,0.0,0.9316938,0.06631185,0.0,0.0,0.0
6869,0.5232,0.3386,0.1098,0.0239,0.004,0.52160895,0.33986253,0.10994125,0.0,0.0
6870,0.9307,0.0669,0.0024,0.0001,0.0,0.9313956,0.06688443,0.0,0.0,0.0
6871,0.9307,0.0669,0.0024,0.0001,0.0,0.91943395,0.07236334,0.008180964,0.0,0.0
6872,0.5232,0.3386,0.1098,0.0239,0.004,0.5258602,0.33605838,0.10932444,0.0,0.0
6873,0.9307,0.0669,0.0024,0.0001,0.0,0.9314733,0.06674527,0.0,0.0,0.0
6874,0.5232,0.3386,0.1098,0.0239,0.004,0.52369225,0.33799395,0.111056976,0.0,0.0
6875,0.5232,0.3386,0.1098,0.0239,0.004,0.52158326,0.3398601,0.10993601,0.0,0.0
6876,0.9307,0.0669,0.0024,0.0001,0.0,0.93349963,0.066779226,0.0,0.0,0.0
6877,0.5232,0.3386,0.1098,0.0239,0.004,0.5249603,0.33675924,0.110962376,0.0,0.0
6878,0.5232,0.3386,0.1098,0.0239,0.004,0.5226477,0.33935004,0.11068507,0.0,0.0
6879,0.5232,0.3386,0.1098,0.0239,0.004,0.5214186,0.33827475,0.11089592,0.0,0.0
6880,0.9307,0.0669,0.0024,0.0001,0.0,0.92919785,0.066134736,0.0,0.0,0.0
6881,0.9307,0.0669,0.0024,0.0001,0.0,0.93127733,0.06649766,0.0,0.0,0.0
6882,0.5232,0.3386,0.1098,0.0239,0.004,0.52436054,0.33654952,0.11028222,0.0,0.0
6883,0.9307,0.0669,0.0024,0.0001,0.0,0.94036573,0.060538083,0.0,0.0,0.0
6884,0.9307,0.0669,0.0024,0.0001,0.0,0.9322437,0.066308856,0.0020165537,0.0,0.0
6885,0.5232,0.3386,0.1098,0.0239,0.004,0.5220836,0.33958137,0.10969029,0.0,0.0
6886,0.5232,0.3386,0.1098,0.0239,0.004,0.5243845,0.3374091,0.10898384,0.0,0.0
6887,0.5232,0.3386,0.1098,0.0239,0.004,0.52638507,0.3371486,0.110199094,0.0,0.0
6888,0.9307,0.0669,0.0024,0.0001,0.0,0.9320689,0.066417955,0.0020892303,0.0,0.0
6889,0.9307,0.0669,0.0024,0.0001,0.0,0.9400921,0.060882106,0.0,0.0,0.0
6890,0.9307,0.0669,0.0024,0.0001,0.0,0.93973523,0.061177377,0.0,0.0,0.0
6891,0.5232,0.3386,0.1098,0.0239,0.004,0.52602774,0.339598,0.11113635,0.0,0.0
6892,0.5232,0.3386,0.1098,0.0239,0.004,0.53106815,0.33503857,0.10878704,0.0,0.0
6893,0.5232,0.3386,0.1098,0.0239,0.004,0.5232682,0.3370522,0.110033624,0.0,0.0
6894,0.5232,0.3386,0.1098,0.0239,0.004,0.52432024,0.33897153,0.1108553,0.0,0.0
6895,0.9307,0.0669,0.0024,0.0001,0.0,0.9279842,0.06683218,0.0,0.0,0.0
6896,0.9307,0.0669,0.0024,0.0001,0.0,0.9324646,0.06624352,0.0019545201,0.0,0.0
6897,0.9307,0.0669,0.0024,0.0001,0.0,0.927251,0.06852079,0.0,0.0,0.0
6898,0.9307,0.0669,0.0024,0.0001,0.0,0.9302478,0.06663999,0.0,0.0,0.0
6899,0.9307,0.0669,0.0024,0.0001,0.0,0.9313417,0.06659758,0.0,0.0,0.0
6900,0.5232,0.3386,0.1098,0.0239,0.004,0.5224577,0.3385642,0.11144708,0.0,0.0
6901,0.5232,0.3386,0.1098,0.0239,0.004,0.521472,0.34003454,0.10987907,0.0,0.0
6902,0.5232,0.3386,0.1098,0.0239,0.004,0.5237546,0.33729783,0.11153663,0.0,0.0
6903,0.9307,0.0669,0.0024,0.0001,0.0,0.9314558,0.06672214,0.0023247264,0.0,0.0
6904,0.5232,0.3386,0.1098,0.0239,0.004,0.5237138,0.3360945,0.10806419,0.0,0.0
6905,0.5232,0.3386,0.1098,0.0239,0.004,0.52451277,0.33657452,0.110504955,0.0,0.0
6906,0.5232,0.3386,0.1098,0.0239,0.004,0.5224962,0.33674225,0.11102269,0.0,0.0
6907,0.5232,0.3386,0.1098,0.0239,0.004,0.5246366,0.33683178,0.11061899,0.0,0.0
6908,0.5232,0.3386,0.1098,0.0239,0.004,0.5244139,0.33636445,0.11033879,0.0,0.0
6909,0.5232,0.3386,0.1098,0.0239,0.004,0.52517265,0.33720616,0.1108489,0.0,0.0
6910,0.9307,0.0669,0.0024,0.0001,0.0,0.92787164,0.068716094,0.0,0.0,0.0
6911,0.5232,0.3386,0.1098,0.0239,0.004,0.52186847,0.33808002,0.11136778,0.0,0.0
6912,0.9307,0.0669,0.0024,0.0001,0.0,0.93019485,0.066733845,0.0,0.0,0.0
6913,0.9307,0.0669,0.0024,0.0001,0.0,0.927314,0.06875005,0.0,0.0,0.0
6914,0.9307,0.0669,0.0024,0.0001,0.0,0.93973875,0.061215445,0.0,0.0,0.0
6915,0.5232,0.3386,0.1098,0.0239,0.004,0.52265865,0.33631834,0.10971049,0.0,0.0
6916,0.5232,0.3386,0.1098,0.0239,0.004,0.52164626,0.33987173,0.1099386,0.0,0.0
6917,0.5232,0.3386,0.1098,0.0239,0.004,0.5276148,0.33442935,0.10936133,0.0,0.0
6918,0.5232,0.3386,0.1098,0.0239,0.004,0.52159727,0.3398532,0.10993508,0.0,0.0
6919,0.9307,0.0669,0.0024,0.0001,0.0,0.9272821,0.06916542,0.0,0.0,0.0
6920,0.9307,0.0669,0.0024,0.0001,0.0,0.93105775,0.06656517,0.0,0.0,0.0
6921,0.5232,0.3386,0.1098,0.0239,0.004,0.5247327,0.33765107,0.11076385,0.0,0.0
6922,0.5232,0.3386,0.1098,0.0239,0.004,0.5271735,0.33462846,0.10973535,0.0,0.0
6923,0.5232,0.3386,0.1098,0.0239,0.004,0.6458611,0.25346148,0.07519821,0.0,0.0
6924,0.5232,0.3386,0.1098,0.0239,0.004,0.52189326,0.33836704,0.111523494,0.0,0.0
6925,0.5232,0.3386,0.1098,0.0239,0.004,0.5251018,0.33672175,0.11133401,0.0,0.0
6926,0.9307,0.0669,0.0024,0.0001,0.0,0.9313123,0.06648266,0.0,0.0,0.0
6927,0.5232,0.3386,0.1098,0.0239,0.004,0.5292278,0.3369073,0.10541305,0.0,0.0
6928,0.5232,0.3386,0.1098,0.0239,0.004,0.5226511,0.33839348,0.111912705,0.0,0.0
6929,0.5232,0.3386,0.1098,0.0239,0.004,0.5227051,0.33900142,0.110811256,0.0,0.0
6930,0.9307,0.0669,0.0024,0.0001,0.0,0.9286293,0.06753975,0.0,0.0,0.0
6931,0.5232,0.3386,0.1098,0.0239,0.004,0.5267308,0.33640984,0.110768005,0.0,0.0
6932,0.5232,0.3386,0.1098,0.0239,0.004,0.52221215,0.33826756,0.111406766,0.0,0.0
6933,0.9307,0.0669,0.0024,0.0001,0.0,0.9405161,0.060422763,0.0,0.0,0.0
6934,0.5232,0.3386,0.1098,0.0239,0.004,0.5264603,0.33552772,0.10829153,0.0,0.0
6935,0.9307,0.0669,0.0024,0.0001,0.0,0.94036406,0.06053987,0.0,0.0,0.0
6936,0.9307,0.0669,0.0024,0.0001,0.0,0.93220884,0.06634738,0.0020385645,0.0,0.0
6937,0.9307,0.0669,0.0024,0.0001,0.0,0.9292096,0.06727742,0.0,0.0,0.0
6938,0.5232,0.3386,0.1098,0.0239,0.004,0.5222933,0.33853802,0.11153847,0.0,0.0
6939,0.9307,0.0669,0.0024,0.0001,0.0,0.93826103,0.06270291,0.0,0.0,0.0
6940,0.9307,0.0669,0.0024,0.0001,0.0,0.92760885,0.06695249,0.0,0.0,0.0
6941,0.9307,0.0669,0.0024,0.0001,0.0,0.9270944,0.0683327,0.0036628125,0.0,0.0
6942,0.9307,0.0669,0.0024,0.0001,0.0,0.93202436,0.06643834,0.0021050218,0.0,0.0
6943,0.5232,0.3386,0.1098,0.0239,0.004,0.5237062,0.33714482,0.1103881,0.0,0.0
6944,0.5232,0.3386,0.1098,0.0239,0.004,0.52349645,0.3375533,0.1096709,0.0,0.0
6945,0.5232,0.3386,0.1098,0.0239,0.004,0.5236776,0.3366481,0.11180311,0.0,0.0
6946,0.9307,0.0669,0.0024,0.0001,0.0,0.93090457,0.06659231,0.0,0.0,0.0
6947,0.9307,0.0669,0.0024,0.0001,0.0,0.9333201,0.06691493,0.0,0.0,0.0
6948,0.5232,0.3386,0.1098,0.0239,0.004,0.5246047,0.33641142,0.11035445,0.0,0.0
6949,0.5232,0.3386,0.1098,0.0239,0.004,0.5249994,0.3362996,0.11046041,0.0,0.0
6950,0.9307,0.0669,0.0024,0.0001,0.0,0.9328827,0.06627038,0.0019003414,0.0,0.0
6951,0.5232,0.3386,0.1098,0.0239,0.004,0.5218292,0.33823186,0.11118947,0.0,0.0
6952,0.9307,0.0669,0.0024,0.0001,0.0,0.9272201,0.06906969,0.0,0.0,0.0
6953,0.9307,0.0669,0.0024,0.0001,0.0,0.9317833,0.066530965,0.0021793097,0.0,0.0
6954,0.9307,0.0669,0.0024,0.0001,0.0,0.93916696,0.06173694,0.0,0.0,0.0
6955,0.5232,0.3386,0.1098,0.0239,0.004,0.52665305,0.33627743,0.111387886,0.0,0.0
6956,0.9307,0.0669,0.0024,0.0001,0.0,0.940222,0.060644932,0.0,0.0,0.0
6957,0.5232,0.3386,0.1098,0.0239,0.004,0.5273672,0.33412817,0.10946054,0.0,0.0
6958,0.5232,0.3386,0.1098,0.0239,0.004,0.52207047,0.3392142,0.112043336,0.0,0.0
6959,0.9307,0.0669,0.0024,0.0001,0.0,0.93092144,0.06692107,0.0,0.0,0.0
6960,0.9307,0.0669,0.0024,0.0001,0.0,0.9312279,0.06709823,0.0,0.0,0.0
6961,0.5232,0.3386,0.1098,0.0239,0.004,0.5252846,0.33654934,0.111059316,0.0,0.0
6962,0.9307,0.0669,0.0024,0.0001,0.0,0.93143725,0.06686756,0.0,0.0,0.0
6963,0.9307,0.0669,0.0024,0.0001,0.0,0.9318786,0.06674634,0.0,0.0,0.0
6964,0.9307,0.0669,0.0024,0.0001,0.0,0.9314574,0.0669523,0.0,0.0,0.0
6965,0.9307,0.0669,0.0024,0.0001,0.0,0.93237185,0.0662155,0.0019580387,0.0,0.0
6966,0.9307,0.0669,0.0024,0.0001,0.0,0.93162435,0.066721596,0.0,0.0,0.0
6967,0.5232,0.3386,0.1098,0.0239,0.004,0.52405596,0.33660188,0.11009285,0.0,0.0
6968,0.9307,0.0669,0.0024,0.0001,0.0,0.93204916,0.0663369,0.0020572022,0.0,0.0
6969,0.9307,0.0669,0.0024,0.0001,0.0,0.93196666,0.06662497,0.0022004247,0.0,0.0
6970,0.5232,0.3386,0.1098,0.0239,0.004,0.526105,0.3347927,0.109726526,0.0,0.0
6971,0.9307,0.0669,0.0024,0.0001,0.0,0.9325502,0.066055536,0.001861902,0.0,0.0
6972,0.5232,0.3386,0.1098,0.0239,0.004,0.5252044,0.33730838,0.11052368,0.0,0.0
6973,0.5232,0.3386,0.1098,0.0239,0.004,0.5235477,0.33727616,0.11012793,0.0,0.0
6974,0.5232,0.3386,0.1098,0.0239,0.004,0.5262637,0.3362669,0.108588025,0.0,0.0
6975,0.9307,0.0669,0.0024,0.0001,0.0,0.93886834,0.06214605,0.0,0.0,0.0
6976,0.9307,0.0669,0.0024,0.0001,0.0,0.93167984,0.06659225,0.0,0.0,0.0
6977,0.9307,0.0669,0.0024,0.0001,0.0,0.93017316,0.06659755,0.0,0.0,0.0
6978,0.5232,0.3386,0.1098,0.0239,0.004,0.52180266,0.33832952,0.11127921,0.0,0.0
6979,0.9307,0.0669,0.0024,0.0001,0.0,0.92748654,0.06833871,0.0,0.0,0.0
6980,0.5232,0.3386,0.1098,0.0239,0.004,0.5243307,0.33664513,0.11031072,0.0,0.0
6981,0.9307,0.0669,0.0024,0.0001,0.0,0.93967605,0.061198793,0.0,0.0,0.0
6982,0.9307,0.0669,0.0024,0.0001,0.0,0.93130434,0.06655124,0.0,0.0,0.0
6983,0.9307,0.0669,0.0024,0.0001,0.0,0.93075424,0.066425465,0.002352627,0.0,0.0
6984,0.9307,0.0669,0.0024,0.0001,0.0,0.9317821,0.06802435,0.0,0.0,0.0
6985,0.5232,0.3386,0.1098,0.0239,0.004,0.5229445,0.33847415,0.11148776,0.0,0.0
6986,0.9307,0.0669,0.0024,0.0001,0.0,0.92776036,0.06788875,0.0033622896,0.0,0.0
6987,0.9307,0.0669,0.0024,0.0001,0.0,0.9313827,0.06684792,0.0,0.0,0.0
6988,0.5232,0.3386,0.1098,0.0239,0.004,0.5222366,0.33954284,0.109703116,0.0,0.0
6989,0.5232,0.3386,0.1098,0.0239,0.004,0.521882,0.3393688,0.110174075,0.0,0.0
6990,0.5232,0.3386,0.1098,0.0239,0.004,0.5245702,0.33632883,0.1103194,0.0,0.0
6991,0.9307,0.0669,0.0024,0.0001,0.0,0.93106425,0.066908345,0.0,0.0,0.0
6992,0.5232,0.3386,0.1098,0.0239,0.004,0.5245953,0.3382651,0.11101304,0.0,0.0
6993,0.9307,0.0669,0.0024,0.0001,0.0,0.931273,0.066549696,0.0,0.0,0.0
6994,0.5232,0.3386,0.1098,0.0239,0.004,0.5233794,0.3378781,0.11065861,0.0,0.0
6995,0.5232,0.3386,0.1098,0.0239,0.004,0.5246084,0.33825162,0.11081299,0.0,0.0
6996,0.9307,0.0669,0.0024,0.0001,0.0,0.9309568,0.06677594,0.0,0.0,0.0
6997,0.5232,0.3386,0.1098,0.0239,0.004,0.5222256,0.33864835,0.109854355,0.0,0.0
6998,0.9307,0.0669,0.0024,0.0001,0.0,0.9315531,0.06673265,0.0,0.0,0.0
6999,0.9307,0.0669,0.0024,0.0001,0.0,0.930077,0.06682319,0.0,0.0,0.0
7000,0.9307,0.0669,0.0024,0.0001,0.0,0.94004005,0.060937423,0.0,0.0,0.0
7001,0.9307,0.0669,0.0024,0.0001,0.0,0.9308216,0.067178026,0.0026188288,0.0,0.0
7002,0.5232,0.3386,0.1098,0.0239,0.004,0.52384686,0.33691913,0.11027979,0.0,0.0
7003,0.5232,0.3386,0.1098,0.0239,0.004,0.52234113,0.3388992,0.11214169,0.0,0.0
7004,0.5232,0.3386,0.1098,0.0239,0.004,0.52308345,0.3387632,0.110679574,0.0,0.0
7005,0.5232,0.3386,0.1098,0.0239,0.004,0.5257587,0.33572683,0.11055572,0.0,0.0
7006,0.9307,0.0669,0.0024,0.0001,0.0,0.9314476,0.06679633,0.0023716334,0.0,0.0
7007,0.5232,0.3386,0.1098,0.0239,0.004,0.5223671,0.33829427,0.111232504,0.0,0.0
7008,0.9307,0.0669,0.0024,0.0001,0.0,0.9317943,0.06648648,0.0,0.0,0.0
7009,0.9307,0.0669,0.0024,0.0001,0.0,0.93227893,0.066279195,0.0,0.0,0.0
7010,0.5232,0.3386,0.1098,0.0239,0.004,0.52463716,0.337774,0.11073139,0.0,0.0
7011,0.5232,0.3386,0.1098,0.0239,0.004,0.52439106,0.33769333,0.110673204,0.0,0.0
7012,0.5232,0.3386,0.1098,0.0239,0.004,0.5249726,0.33684728,0.1102115,0.0,0.0
7013,0.5232,0.3386,0.1098,0.0239,0.004,0.5248364,0.3363611,0.110396735,0.0,0.0
7014,0.9307,0.0669,0.0024,0.0001,0.0,0.9402157,0.060651742,0.0,0.0,0.0
7015,0.9307,0.0669,0.0024,0.0001,0.0,0.9314878,0.06674735,0.0021253005,0.0,0.0
7016,0.9307,0.0669,0.0024,0.0001,0.0,0.93171084,0.06665534,0.0022472162,0.0,0.0
7017,0.5232,0.3386,0.1098,0.0239,0.004,0.52131116,0.33972174,0.108891934,0.0,0.0
7018,0.5232,0.3386,0.1098,0.0239,0.004,0.5239904,0.3342069,0.10957113,0.0,0.0
7019,0.5232,0.3386,0.1098,0.0239,0.004,0.5279068,0.33445805,0.108031586,0.0,0.0
7020,0.9307,0.0669,0.0024,0.0001,0.0,0.9298653,0.06251411,0.0,0.0,0.0
7021,0.9307,0.0669,0.0024,0.0001,0.0,0.9313726,0.06690269,0.0,0.0,0.0
7022,0.9307,0.0669,0.0024,0.0001,0.0,0.9275297,0.06814772,0.0,0.0,0.0
7023,0.5232,0.3386,0.1098,0.0239,0.004,0.52498484,0.337248,0.11074118,0.0,0.0
7024,0.9307,0.0669,0.0024,0.0001,0.0,0.9320128,0.066444695,0.0021095332,0.0,0.0
7025,0.9307,0.0669,0.0024,0.0001,0.0,0.92909753,0.067190744,0.002893474,0.0,0.0
7026,0.9307,0.0669,0.0024,0.0001,0.0,0.9315113,0.06673865,0.0,0.0,0.0
7027,0.9307,0.0669,0.0024,0.0001,0.0,0.92809135,0.06781396,0.0,0.0,0.0
7028,0.9307,0.0669,0.0024,0.0001,0.0,0.9320433,0.06635222,0.0020692442,0.0,0.0
7029,0.9307,0.0669,0.0024,0.0001,0.0,0.9301693,0.066944696,0.0,0.0,0.0
7030,0.5232,0.3386,0.1098,0.0239,0.004,0.5224756,0.3385583,0.11158842,0.0,0.0
7031,0.9307,0.0669,0.0024,0.0001,0.0,0.9303706,0.06679471,0.0,0.0,0.0
7032,0.9307,0.0669,0.0024,0.0001,0.0,0.927318,0.068231896,0.0035850555,0.0,0.0
7033,0.9307,0.0669,0.0024,0.0001,0.0,0.9285113,0.06906615,0.0,0.0,0.0
7034,0.9307,0.0669,0.0024,0.0001,0.0,0.9270449,0.06859797,0.0,0.0,0.0
7035,0.9307,0.0669,0.0024,0.0001,0.0,0.9319324,0.066605344,0.0021976922,0.0,0.0
7036,0.9307,0.0669,0.0024,0.0001,0.0,0.5694321,0.29305074,0.09440421,0.0,0.0
7037,0.5232,0.3386,0.1098,0.0239,0.004,0.52148104,0.34001446,0.109847546,0.0,0.0
7038,0.9307,0.0669,0.0024,0.0001,0.0,0.9322505,0.06628282,0.0,0.0,0.0
7039,0.9307,0.0669,0.0024,0.0001,0.0,0.9312581,0.06717244,0.0,0.0,0.0
7040,0.9307,0.0669,0.0024,0.0001,0.0,0.93193257,0.066451564,0.0021269359,0.0,0.0
7041,0.5232,0.3386,0.1098,0.0239,0.004,0.52158296,0.3399957,0.10988873,0.0,0.0
7042,0.9307,0.0669,0.0024,0.0001,0.0,0.93978983,0.06121964,0.0,0.0,0.0
7043,0.5232,0.3386,0.1098,0.0239,0.004,0.5236188,0.33698463,0.11150189,0.0,0.0
7044,0.5232,0.3386,0.1098,0.0239,0.004,0.5235461,0.3368305,0.11054819,0.0,0.0
7045,0.9307,0.0669,0.0024,0.0001,0.0,0.93100816,0.06664358,0.0,0.0,0.0
7046,0.9307,0.0669,0.0024,0.0001,0.0,0.9377762,0.06320392,0.0,0.0,0.0
7047,0.9307,0.0669,0.0024,0.0001,0.0,0.9312331,0.06681192,0.0,0.0,0.0
7048,0.9307,0.0669,0.0024,0.0001,0.0,0.93212175,0.06632678,0.0020494033,0.0,0.0
7049,0.5232,0.3386,0.1098,0.0239,0.004,0.52183473,0.33891556,0.10941095,0.0,0.0
7050,0.5232,0.3386,0.1098,0.0239,0.004,0.5220727,0.33937475,0.11166377,0.0,0.0
7051,0.9307,0.0669,0.0024,0.0001,0.0,0.92770875,0.06731867,0.0,0.0,0.0
7052,0.5232,0.3386,0.1098,0.0239,0.004,0.52698845,0.3337953,0.11161921,0.0,0.0
7053,0.9307,0.0669,0.0024,0.0001,0.0,0.93129736,0.068539545,0.0,0.0,0.0
7054,0.9307,0.0669,0.0024,0.0001,0.0,0.9314945,0.0668553,0.0,0.0,0.0
7055,0.5232,0.3386,0.1098,0.0239,0.004,0.52266675,0.33833066,0.110961705,0.0,0.0
7056,0.9307,0.0669,0.0024,0.0001,0.0,0.9321139,0.06641509,0.0020873733,0.0,0.0
7057,0.5232,0.3386,0.1098,0.0239,0.004,0.52521557,0.3363198,0.11156789,0.0,0.0
7058,0.5232,0.3386,0.1098,0.0239,0.004,0.52188975,0.33795217,0.11155341,0.0,0.0
7059,0.9307,0.0669,0.0024,0.0001,0.0,0.9388763,0.062103894,0.0,0.0,0.0
7060,0.5232,0.3386,0.1098,0.0239,0.004,0.5264288,0.33736023,0.11026796,0.0,0.0
7061,0.5232,0.3386,0.1098,0.0239,0.004,0.5252172,0.33682486,0.11064651,0.0,0.0
7062,0.9307,0.0669,0.0024,0.0001,0.0,0.9319336,0.06644361,0.002124317,0.0,0.0
