,"('k1 0',)","('k1 1',)","('k1 2',)","('k1 3',)","('k1 4',)",k1 0_pred,k1 1_pred,k1 2_pred,k1 3_pred,k1 4_pred
4549,0.7501,0.2155,0.031,0.003,0.0002,0.7495452,0.21933669,0.0,0.0,0.0
4550,0.9686,0.0309,0.0005,0.0,0.0,0.952489,0.045056943,0.0,0.0,0.0
4551,0.9686,0.0309,0.0005,0.0,0.0,0.96745384,0.030441958,0.0,0.0,0.0
4552,0.9686,0.0309,0.0005,0.0,0.0,0.9273499,0.063243866,0.0,0.0,0.0
4553,0.7501,0.2155,0.031,0.003,0.0002,0.7486171,0.21608971,0.0,0.0,0.0
4554,0.7501,0.2155,0.031,0.003,0.0002,0.75036716,0.2158273,0.0,0.0,0.0
4555,0.7501,0.2155,0.031,0.003,0.0002,0.74620664,0.21497539,0.0,0.0029719155,0.0
4556,0.9686,0.0309,0.0005,0.0,0.0,0.9671358,0.031922277,0.0,0.0,0.0
4557,0.7501,0.2155,0.031,0.003,0.0002,0.7448516,0.21681195,0.0,0.0,0.0
4558,0.9686,0.0309,0.0005,0.0,0.0,0.9677557,0.029866885,0.0,0.0,0.0
4559,0.7501,0.2155,0.031,0.003,0.0002,0.7498668,0.21684907,0.0,0.0,0.0
4560,0.9686,0.0309,0.0005,0.0,0.0,0.96437216,0.03482147,0.0,0.0,0.0
4561,0.7501,0.2155,0.031,0.003,0.0002,0.748108,0.21555796,0.0,0.0,0.0
4562,0.9686,0.0309,0.0005,0.0,0.0,0.96180654,0.029808808,0.0,0.0,0.0
4563,0.9686,0.0309,0.0005,0.0,0.0,0.96735096,0.031168144,0.0,0.0,0.0
4564,0.9686,0.0309,0.0005,0.0,0.0,0.9671868,0.027840193,0.0,0.0,0.0
4565,0.7501,0.2155,0.031,0.003,0.0002,0.74993056,0.21527429,0.0,0.0,0.0
4566,0.7501,0.2155,0.031,0.003,0.0002,0.7497597,0.21579152,0.0,0.0,0.0
4567,0.7501,0.2155,0.031,0.003,0.0002,0.9155586,0.07396121,0.0,0.0,0.0
4568,0.9686,0.0309,0.0005,0.0,0.0,0.9651694,0.031792548,0.0,0.0,0.0
4569,0.7501,0.2155,0.031,0.003,0.0002,0.75004506,0.21524456,0.0,0.0,0.0
4570,0.9686,0.0309,0.0005,0.0,0.0,0.9666866,0.02963129,0.0,0.0,0.0
4571,0.9686,0.0309,0.0005,0.0,0.0,0.9586416,0.034751654,0.0,0.0,0.0
4572,0.7501,0.2155,0.031,0.003,0.0002,0.75000215,0.21348394,0.0,0.0,0.0
4573,0.9686,0.0309,0.0005,0.0,0.0,0.96303,0.033381008,0.0,0.0,0.0
4574,0.7501,0.2155,0.031,0.003,0.0002,0.74292916,0.2190829,0.0,0.0,0.0
4575,0.9686,0.0309,0.0005,0.0,0.0,0.9677121,0.029588751,0.0,0.0,0.0
4576,0.9686,0.0309,0.0005,0.0,0.0,0.9674175,0.030958857,0.0,0.0,0.0
4577,0.9686,0.0309,0.0005,0.0,0.0,0.96906257,0.028905343,0.0,0.0,0.0
4578,0.9686,0.0309,0.0005,0.0,0.0,0.9699509,0.028101299,0.0,0.0,0.0
4579,0.7501,0.2155,0.031,0.003,0.0002,0.7470015,0.21767987,0.0,0.0,0.0
4580,0.7501,0.2155,0.031,0.003,0.0002,0.74814576,0.21510305,0.0,0.0,0.0
4581,0.7501,0.2155,0.031,0.003,0.0002,0.74639595,0.21863072,0.0,0.0,0.0
4582,0.7501,0.2155,0.031,0.003,0.0002,0.7495497,0.2150016,0.0,0.0,0.0
4583,0.9686,0.0309,0.0005,0.0,0.0,0.9668437,0.03269814,0.0,0.0,0.0
4584,0.7501,0.2155,0.031,0.003,0.0002,0.74996096,0.21550067,0.0,0.0,0.0
4585,0.7501,0.2155,0.031,0.003,0.0002,0.74998873,0.21531187,0.0,0.0,0.0
4586,0.7501,0.2155,0.031,0.003,0.0002,0.749858,0.21618909,0.0,0.0,0.0
4587,0.9686,0.0309,0.0005,0.0,0.0,0.9649799,0.03364313,0.0,0.0,0.0
4588,0.7501,0.2155,0.031,0.003,0.0002,0.7522572,0.21193226,0.0,0.0,0.0
4589,0.7501,0.2155,0.031,0.003,0.0002,0.7468457,0.21817131,0.0,0.0,0.0
4590,0.7501,0.2155,0.031,0.003,0.0002,0.7464918,0.21866786,0.0,0.0,0.0
4591,0.9686,0.0309,0.0005,0.0,0.0,0.96304643,0.03510671,0.0,0.0,0.0
4592,0.9686,0.0309,0.0005,0.0,0.0,0.9632811,0.038722843,0.0,0.0,0.0
4593,0.7501,0.2155,0.031,0.003,0.0002,0.74955386,0.21578215,0.0,0.0,0.0
4594,0.7501,0.2155,0.031,0.003,0.0002,0.75203985,0.21417013,0.0,0.0,0.0
4595,0.9686,0.0309,0.0005,0.0,0.0,0.9632584,0.038755137,0.0,0.0,0.0
4596,0.7501,0.2155,0.031,0.003,0.0002,0.74987406,0.21559942,0.0,0.0,0.0
4597,0.9686,0.0309,0.0005,0.0,0.0,0.9669876,0.032250322,0.0,0.0,0.0
4598,0.7501,0.2155,0.031,0.003,0.0002,0.74495065,0.2163539,0.0,0.0,0.0
4599,0.7501,0.2155,0.031,0.003,0.0002,0.7502859,0.21506312,0.0,0.0,0.0
4600,0.9686,0.0309,0.0005,0.0,0.0,0.9663904,0.034011707,0.0,0.0,0.0
4601,0.9686,0.0309,0.0005,0.0,0.0,0.96789914,0.030088183,0.0,0.0,0.0
4602,0.7501,0.2155,0.031,0.003,0.0002,0.7468554,0.21805342,0.0,0.0,0.0
4603,0.7501,0.2155,0.031,0.003,0.0002,0.7499833,0.21588206,0.0,0.0,0.0
4604,0.9686,0.0309,0.0005,0.0,0.0,0.969768,0.02922865,0.0,0.0,0.0
4605,0.9686,0.0309,0.0005,0.0,0.0,0.9692445,0.02908697,0.0,0.0,0.0
4606,0.9686,0.0309,0.0005,0.0,0.0,0.96709025,0.029899925,0.0,0.0,0.0
4607,0.9686,0.0309,0.0005,0.0,0.0,0.9677301,0.029704146,0.0,0.0,0.0
4608,0.7501,0.2155,0.031,0.003,0.0002,0.75780857,0.20607007,0.0,0.0,0.0
4609,0.9686,0.0309,0.0005,0.0,0.0,0.9654089,0.028932229,0.0,0.0,0.0
4610,0.9686,0.0309,0.0005,0.0,0.0,0.9674572,0.030702189,0.0,0.0,0.0
4611,0.7501,0.2155,0.031,0.003,0.0002,0.746809,0.21674459,0.0,0.0032250006,0.0
4612,0.7501,0.2155,0.031,0.003,0.0002,0.7496004,0.21611091,0.0,0.0,0.0
4613,0.9686,0.0309,0.0005,0.0,0.0,0.96750176,0.03070369,0.0,0.0,0.0
4614,0.9686,0.0309,0.0005,0.0,0.0,0.96317565,0.033527955,0.0,0.0,0.0
4615,0.7501,0.2155,0.031,0.003,0.0002,0.7508962,0.20637763,0.0,0.0,0.0
4616,0.9686,0.0309,0.0005,0.0,0.0,0.96772873,0.029541958,0.0,0.0,0.0
4617,0.7501,0.2155,0.031,0.003,0.0002,0.74595773,0.2142526,0.0,0.0026827287,0.0
4618,0.7501,0.2155,0.031,0.003,0.0002,0.74931455,0.21490453,0.0,0.0,0.0
4619,0.7501,0.2155,0.031,0.003,0.0002,0.7461718,0.21624361,0.0,0.0038034674,0.0
4620,0.7501,0.2155,0.031,0.003,0.0002,0.7484114,0.21574298,0.0,0.0,0.0
4621,0.9686,0.0309,0.0005,0.0,0.0,0.9634969,0.038412567,0.0,0.0,0.0
4622,0.7501,0.2155,0.031,0.003,0.0002,0.75027865,0.21517493,0.0,0.0,0.0
4623,0.7501,0.2155,0.031,0.003,0.0002,0.7471539,0.21756653,0.0,0.0,0.0
4624,0.7501,0.2155,0.031,0.003,0.0002,0.75009507,0.21508005,0.0,0.0,0.0
4625,0.9686,0.0309,0.0005,0.0,0.0,0.97005916,0.027134828,0.0,0.0,0.0
4626,0.7501,0.2155,0.031,0.003,0.0002,0.7426272,0.21987955,0.0,0.0,0.0
4627,0.9686,0.0309,0.0005,0.0,0.0,0.9660255,0.029136594,0.0,0.0,0.0
4628,0.7501,0.2155,0.031,0.003,0.0002,0.7460122,0.21715085,0.0,0.004424352,0.0
4629,0.9686,0.0309,0.0005,0.0,0.0,0.9553398,0.0433111,0.0,0.0,0.0
4630,0.9686,0.0309,0.0005,0.0,0.0,0.9589717,0.036325272,0.0,0.0,0.0
4631,0.9686,0.0309,0.0005,0.0,0.0,0.96672976,0.026985224,0.0,0.0,0.0
4632,0.9686,0.0309,0.0005,0.0,0.0,0.96947646,0.029220134,0.0,0.0,0.0
4633,0.9686,0.0309,0.0005,0.0,0.0,0.96393627,0.03244696,0.0,0.0,0.0
4634,0.7501,0.2155,0.031,0.003,0.0002,0.74798334,0.2144432,0.0,0.0,0.0
4635,0.7501,0.2155,0.031,0.003,0.0002,0.7496931,0.21586432,0.0,0.0,0.0
4636,0.9686,0.0309,0.0005,0.0,0.0,0.96271604,0.033627614,0.0,0.0,0.0
4637,0.9686,0.0309,0.0005,0.0,0.0,0.9673648,0.028520048,0.0,0.0,0.0
4638,0.7501,0.2155,0.031,0.003,0.0002,0.7448839,0.21806492,0.0,0.0,0.0
4639,0.9686,0.0309,0.0005,0.0,0.0,0.9672446,0.030636773,0.0,0.0,0.0
4640,0.9686,0.0309,0.0005,0.0,0.0,0.9597422,0.037356373,0.0,0.0,0.0
4641,0.9686,0.0309,0.0005,0.0,0.0,0.9588791,0.027189437,0.0,0.0,0.0
4642,0.9686,0.0309,0.0005,0.0,0.0,0.9656745,0.029867165,0.0,0.0,0.0
4643,0.9686,0.0309,0.0005,0.0,0.0,0.9699883,0.027350847,0.0,0.0,0.0
4644,0.7501,0.2155,0.031,0.003,0.0002,0.7488425,0.21283223,0.0,0.0,0.0
4645,0.9686,0.0309,0.0005,0.0,0.0,0.9679887,0.02912717,0.0,0.0,0.0
4646,0.7501,0.2155,0.031,0.003,0.0002,0.74746066,0.21484421,0.0,0.0,0.0
4647,0.9686,0.0309,0.0005,0.0,0.0,0.9669628,0.028580222,0.0,0.0,0.0
4648,0.9686,0.0309,0.0005,0.0,0.0,0.9624435,0.033331938,0.0,0.0,0.0
4649,0.9686,0.0309,0.0005,0.0,0.0,0.9664755,0.03250143,0.0,0.0,0.0
4650,0.9686,0.0309,0.0005,0.0,0.0,0.96389806,0.03378126,0.0,0.0,0.0
4651,0.9686,0.0309,0.0005,0.0,0.0,0.96702784,0.032265235,0.0,0.0,0.0
4652,0.7501,0.2155,0.031,0.003,0.0002,0.7497572,0.21627054,0.0,0.0,0.0
4653,0.9686,0.0309,0.0005,0.0,0.0,0.962941,0.03362681,0.0,0.0,0.0
4654,0.9686,0.0309,0.0005,0.0,0.0,0.9694574,0.029247247,0.0,0.0,0.0
4655,0.7501,0.2155,0.031,0.003,0.0002,0.7475672,0.21731561,0.0,0.0,0.0
4656,0.7501,0.2155,0.031,0.003,0.0002,0.7463038,0.21847247,0.0,0.0,0.0
4657,0.7501,0.2155,0.031,0.003,0.0002,0.74691725,0.21795397,0.0,0.0,0.0
4658,0.9686,0.0309,0.0005,0.0,0.0,0.9668954,0.032533698,0.0,0.0,0.0
4659,0.9686,0.0309,0.0005,0.0,0.0,0.9677892,0.029768977,0.0,0.0,0.0
4660,0.7501,0.2155,0.031,0.003,0.0002,0.74639106,0.21875176,0.0,0.0,0.0
4661,0.9686,0.0309,0.0005,0.0,0.0,0.9648979,0.030920647,0.0,0.0,0.0
4662,0.9686,0.0309,0.0005,0.0,0.0,0.968748,0.02843986,0.0,0.0,0.0
4663,0.9686,0.0309,0.0005,0.0,0.0,0.96699274,0.032371707,0.0,0.0,0.0
4664,0.7501,0.2155,0.031,0.003,0.0002,0.75003076,0.2151412,0.0,0.0,0.0
4665,0.9686,0.0309,0.0005,0.0,0.0,0.96667993,0.029373422,0.0,0.0,0.0
4666,0.9686,0.0309,0.0005,0.0,0.0,0.9595462,0.037512966,0.0,0.0,0.0
4667,0.7501,0.2155,0.031,0.003,0.0002,0.7496722,0.21606492,0.0,0.0,0.0
